id,NAME,LMP,RT,Stress,T1,T2,dT,xAL,xB,xC,xCR,xCU,xFE,xMN,xMO,xNB,xNI,xSI,xTI,xV,xW,xY,xZR,Nb_C,T1_NP_FCC,T1_NP_L12,T1_NP_M23C6,T1_NP_M2B_CB,T1_NP_M3B2_D5A,T1_NP_NbC,T1_NP_NIAL_B2,T1_VPV_FCC,T1_VPV_FECR_B2,T1_VPV_L12,T1_VPV_LAVES_C14,T1_VPV_M23C6,T1_VPV_M2B_CB,T1_VPV_M3B2_D5A,T1_VPV_NbC,T1_VPV_NIAL_B2,T1_VPV_SIGMA,T2_NP_FCC,T2_NP_FECR_B2,T2_NP_L12,T2_NP_LAVES_C14,T2_NP_M23C6,T2_NP_M2B_CB,T2_NP_M3B2_D5A,T2_NP_NbC,T2_NP_NIAL_B2,T2_NP_SIGMA,T2_VPV_FCC,T2_VPV_FECR_B2,T2_VPV_L12,T2_VPV_LAVES_C14,T2_VPV_M23C6,T2_VPV_M2B_CB,T2_VPV_M3B2_D5A,T2_VPV_NbC,T2_VPV_NIAL_B2,T2_VPV_SIGMA,dFCC,dFECR_B2,dL12,dLAVES_C14,dM23C6,dM2B_CB,dM3B2_D5A,dNbC,dNIAL_B2,dSIGMA
157,OC-O,23170.26956,446,100,1204,750,454,5.99E-02,4.02E-04,6.66E-03,0.14539398,4.45E-03,0.55778497,1.96E-02,1.12E-02,5.85E-03,0.18533927,2.32E-03,5.68E-04,5.34E-04,1.10E-12,1.13E-12,8.07E-12,0.878,0.98970676,0,0,0,5.35E-04,9.76E-03,0,0.99044476,0,0,0,0,0,4.84E-04,9.07E-03,0,0,0.98249052,0,0,0,4.54E-03,0,1.00E-03,1.20E-02,0,0,0.98362951,0,0,0,4.03E-03,0,9.36E-04,1.14E-02,0,0,-0.00681525,0,0,0,0.00402649,0,0.000451803,0.00233695,0,0
158,OC-P,21154.79174,831,250,1204,650,554,6.15E-02,4.01E-04,6.86E-03,0.1447,4.44E-03,0.55977149,1.96E-02,1.13E-02,3.50E-03,0.18448388,2.32E-03,5.66E-04,5.32E-04,2.88E-12,3.67E-12,9.44E-12,0.51,0.99285706,0,0,0,5.35E-04,6.61E-03,0,0.99344485,0,0,0,0,0,4.84E-04,6.07E-03,0,0,0.91871099,0,0,1.84E-02,1.63E-02,0,1.00E-03,7.33E-03,3.82E-02,0,0.91959489,0,0,2.05E-02,1.46E-02,0,9.36E-04,7.02E-03,3.74E-02,0,-0.07385,0,0,0.0204957,0.0146012,0,0.000451933,0.00094801,0.0373531,0
159,OC-P,22318.69258,867,170,1204,700,504,6.15E-02,4.01E-04,6.86E-03,0.1447,4.44E-03,0.55977149,1.96E-02,1.13E-02,3.50E-03,0.18448388,2.32E-03,5.66E-04,5.32E-04,2.13E-12,2.83E-12,9.04E-12,0.51,0.99285706,0,0,0,5.35E-04,6.61E-03,0,0.99344485,0,0,0,0,0,4.84E-04,6.07E-03,0,0,0.94808894,0,0,8.95E-03,1.60E-02,0,1.00E-03,7.43E-03,1.85E-02,0,0.94979969,0,0,9.92E-03,1.43E-02,0,9.37E-04,7.08E-03,1.80E-02,0,-0.0436452,0,0,0.00991697,0.0142697,0,0.00045209,0.00100922,0.0179972,0
160,OC-P,23703.47782,1481,100,1204,750,454,6.15E-02,4.01E-04,6.86E-03,0.1447,4.44E-03,0.55977149,1.96E-02,1.13E-02,3.50E-03,0.18448388,2.32E-03,5.66E-04,5.32E-04,1.11E-12,1.07E-12,5.12E-12,0.51,0.99285706,0,0,0,5.35E-04,6.61E-03,0,0.99344485,0,0,0,0,0,4.84E-04,6.07E-03,0,0,0.97585682,0,0,0,1.56E-02,0,9.99E-04,7.55E-03,0,0,0.97809471,0,0,0,1.38E-02,0,9.33E-04,7.15E-03,0,0,-0.0153501,0,0,0,0.0138186,0,0.000448859,0.00108267,0,0
161,OC-Q,20845.33772,384,250,1204,650,554,5.04E-02,4.99E-04,9.03E-03,0.14439095,2.60E-02,0.60296341,4.88E-02,6.19E-04,3.43E-03,0.1106329,2.11E-03,5.64E-04,5.30E-04,2.25E-12,1.31E-12,1.88E-11,0.38,0.99183025,0,0,1.04E-03,0,7.13E-03,0,0.9924991,0,0,0,0,9.89E-04,0,6.51E-03,0,0,0.7812054,0.1718702,0,0,2.56E-02,1.49E-03,0,7.74E-03,4.71E-03,0,0.78387324,0.1728354,0,0,2.22E-02,1.44E-03,0,7.31E-03,4.74E-03,0,-0.208626,0.172835,0,0,0.0222188,0.00044962,0,0.000796684,0.00473742,0
162,OC-Q,21845.5882,283,170,1204,700,504,5.04E-02,4.99E-04,9.03E-03,0.14439095,2.60E-02,0.60296341,4.88E-02,6.19E-04,3.43E-03,0.1106329,2.11E-03,5.64E-04,5.30E-04,1.87E-12,1.10E-12,1.12E-11,0.38,0.99183025,0,0,1.04E-03,0,7.13E-03,0,0.9924991,0,0,0,0,9.89E-04,0,6.51E-03,0,0,0.8839351,7.84E-02,0,0,2.53E-02,1.48E-03,0,7.75E-03,0,0,0.88734627,7.88E-02,0,0,2.19E-02,1.43E-03,0,7.29E-03,0,0,-0.105153,0.078791,0,0,0.0219257,0.000436513,0,0.000778843,0,0
163,OC-Q,23037.78404,331,100,1204,750,454,5.04E-02,4.99E-04,9.03E-03,0.14439095,2.60E-02,0.60296341,4.88E-02,6.19E-04,3.43E-03,0.1106329,2.11E-03,5.64E-04,5.30E-04,1.80E-12,1.08E-12,1.07E-11,0.38,0.99183025,0,0,1.04E-03,0,7.13E-03,0,0.9924991,0,0,0,0,9.89E-04,0,6.51E-03,0,0,0.96091915,4.98E-03,0,0,2.49E-02,1.46E-03,0,7.76E-03,0,0,0.96485921,5.01E-03,0,0,2.15E-02,1.41E-03,0,7.27E-03,0,0,-0.0276399,0.00500842,0,0,0.021454,0.000416792,0,0.000760673,0,0
164,OC-R,20779.69984,326,250,1204,650,554,5.00E-02,4.49E-04,9.43E-03,0.16421755,2.58E-02,0.57478573,3.93E-02,5.62E-04,3.43E-03,0.12848477,2.50E-03,5.63E-04,5.29E-04,2.29E-12,1.39E-12,1.66E-11,0.364,0.99198122,0,0,8.31E-04,0,7.19E-03,0,0.99263258,0,0,0,0,7.90E-04,0,6.58E-03,0,0,0.75880515,0.18492516,0,0,2.77E-02,1.33E-03,0,7.69E-03,1.28E-02,0,0.76129245,0.18621374,0,0,2.41E-02,1.29E-03,0,7.30E-03,1.29E-02,0,-0.23134,0.186214,0,0,0.024148,0.000499213,0,0.000723418,0.0129017,0
165,OC-R,21838.05559,278,170,1204,700,504,5.00E-02,4.49E-04,9.43E-03,0.16421755,2.58E-02,0.57478573,3.93E-02,5.62E-04,3.43E-03,0.12848477,2.50E-03,5.63E-04,5.29E-04,1.87E-12,1.13E-12,9.97E-12,0.364,0.99198122,0,0,8.31E-04,0,7.19E-03,0,0.99263258,0,0,0,0,7.90E-04,0,6.58E-03,0,0,0.84217208,0.11822732,0,0,2.76E-02,1.31E-03,0,7.70E-03,0,0,0.8454689,0.11897473,0,0,2.39E-02,1.27E-03,0,7.27E-03,0,0,-0.147164,0.118975,0,0,0.0239357,0.000481367,0,0.000694472,0,0
166,OC-R,23096.77411,378,100,1204,750,454,5.00E-02,4.49E-04,9.43E-03,0.16421755,2.58E-02,0.57478573,3.93E-02,5.62E-04,3.43E-03,0.12848477,2.50E-03,5.63E-04,5.29E-04,1.81E-12,1.09E-12,9.50E-12,0.364,0.99198122,0,0,8.31E-04,0,7.19E-03,0,0.99263258,0,0,0,0,7.90E-04,0,6.58E-03,0,0,0.90656666,5.71E-02,0,0,2.73E-02,1.29E-03,0,7.70E-03,0,0,0.9104149,5.75E-02,0,0,2.36E-02,1.25E-03,0,7.25E-03,0,0,-0.0822177,0.0574566,0,0,0.0236339,0.000455811,0,0.000671395,0,0
